Date,Home Team,Away Team,Home Goals,Away Goals
2024-12-01,Torino,Napoli,,
2024-12-01,Lecce,Juventus,,
2024-12-02,Roma,Atalanta,,
2025-02-06,Fiorentina,Inter,,
2024-12-06,Inter,Parma,,
2024-12-06,Atalanta,Milan,,
2024-12-07,Genoa,Torino,,
2024-12-07,Juventus,Bologna,,
2024-12-07,Roma,Lecce,,
2024-12-08,Fiorentina,Cagliari,,
2024-12-08,Verona,Empoli,,
2024-12-08,Venezia,Como,,
2024-12-08,Napoli,Lazio,,
2024-12-09,Monza,Udinese,,
2024-12-13,Empoli,Torino,,
2024-12-14,Cagliari,Atalanta,,
2024-12-14,Udinese,Napoli,,
2024-12-14,Juventus,Venezia,,
2024-12-15,Lecce,Monza,,
2024-12-15,Bologna,Fiorentina,,
2024-12-15,Parma,Verona,,
2024-12-15,Como,Roma,,
2024-12-15,Milan,Genoa,,
2024-12-16,Lazio,Inter,,
2024-12-20,Verona,Milan,,
2024-12-21,Torino,Bologna,,
2024-12-21,Genoa,Napoli,,
2024-12-21,Lecce,Lazio,,
2024-12-22,Roma,Parma,,
2024-12-22,Venezia,Cagliari,,
2024-12-22,Atalanta,Empoli,,
2024-12-22,Monza,Juventus,,
2024-12-23,Fiorentina,Udinese,,
2024-12-23,Inter,Como,,
2024-12-28,Empoli,Genoa,,
2024-12-28,Parma,Monza,,
2024-12-28,Cagliari,Inter,,
2024-12-28,Lazio,Atalanta,,
2024-12-29,Udinese,Torino,,
2024-12-29,Napoli,Venezia,,
2024-12-29,Juventus,Fiorentina,,
2024-12-29,Milan,Roma,,
2024-12-30,Como,Lecce,,
2024-12-30,Bologna,Verona,,
2025-01-04,Venezia,Empoli,,
2025-01-04,Fiorentina,Napoli,,
2025-01-04,Verona,Udinese,,
2025-01-05,Monza,Cagliari,,
2025-01-05,Lecce,Genoa,,
2025-01-05,Torino,Parma,,
2025-01-05,Roma,Lazio,,
2025-01-14,Como,Milan,,
2025-01-14,Atalanta,Juventus,,
2025-01-15,Inter,Bologna,,
2025-01-10,Lazio,Como,,
2025-01-11,Empoli,Lecce,,
2025-01-11,Udinese,Atalanta,,
2025-01-11,Torino,Juventus,,
2025-01-11,Milan,Cagliari,,
2025-01-12,Genoa,Parma,,
2025-01-12,Venezia,Inter,,
2025-01-12,Bologna,Roma,,
2025-01-12,Napoli,Verona,,
2025-01-13,Monza,Fiorentina,,
2025-01-17,Roma,Genoa,,
2025-01-18,Bologna,Monza,,
2025-01-18,Juventus,Milan,,
2025-01-18,Atalanta,Napoli,,
2025-01-19,Fiorentina,Torino,,
2025-01-19,Cagliari,Lecce,,
2025-01-19,Parma,Venezia,,
2025-01-19,Verona,Lazio,,
2025-01-19,Inter,Empoli,,
2025-01-20,Como,Udinese,,
2025-01-24,Torino,Cagliari,,
2025-01-25,Como,Atalanta,,
2025-01-25,Napoli,Juventus,,
2025-01-25,Empoli,Bologna,,
2025-01-26,Milan,Parma,,
2025-01-26,Udinese,Roma,,
2025-01-26,Lecce,Inter,,
2025-01-26,Lazio,Fiorentina,,
2025-01-27,Venezia,Verona,,
2025-01-27,Genoa,Monza,,
2025-01-31,Parma,Lecce,,
2025-02-01,Monza,Verona,,
2025-02-01,Udinese,Venezia,,
2025-02-01,Atalanta,Torino,,
2025-02-01,Bologna,Como,,
2025-02-02,Juventus,Empoli,,
2025-02-02,Fiorentina,Genoa,,
2025-02-02,Milan,Inter,,
2025-02-02,Roma,Napoli,,
2025-02-03,Cagliari,Lazio,,
2025-02-07,Como,Juventus,,
2025-02-08,Verona,Atalanta,,
2025-02-08,Empoli,Milan,,
2025-02-08,Torino,Genoa,,
2025-02-09,Venezia,Roma,,
2025-02-09,Cagliari,Parma,,
2025-02-09,Lazio,Monza,,
2025-02-09,Lecce,Bologna,,
2025-02-09,Napoli,Udinese,,
2025-02-10,Inter,Fiorentina,,
2025-02-14,Bologna,Torino,,
2025-02-15,Atalanta,Cagliari,,
2025-02-15,Lazio,Napoli,,
2025-02-15,Milan,Verona,,
2025-02-16,Fiorentina,Como,,
2025-02-16,Monza,Lecce,,
2025-02-16,Udinese,Empoli,,
2025-02-16,Parma,Roma,,
2025-02-16,Juventus,Inter,,
2025-02-17,Genoa,Venezia,,
2025-02-21,Lecce,Udinese,,
2025-02-22,Parma,Bologna,,
2025-02-22,Venezia,Lazio,,
2025-02-22,Torino,Milan,,
2025-02-22,Inter,Genoa,,
2025-02-23,Como,Napoli,,
2025-02-23,Verona,Fiorentina,,
2025-02-23,Empoli,Atalanta,,
2025-02-23,Cagliari,Juventus,,
2025-02-24,Roma,Monza,,
2025-02-28,Fiorentina,Lecce,,
2025-03-01,Atalanta,Venezia,,
2025-03-01,Napoli,Inter,,
2025-03-01,Udinese,Parma,,
2025-03-02,Monza,Torino,,
2025-03-02,Bologna,Cagliari,,
2025-03-02,Genoa,Empoli,,
2025-03-02,Roma,Como,,
2025-03-02,Milan,Lazio,,
2025-03-03,Juventus,Verona,,
2025-03-07,Cagliari,Genoa,,
2025-03-08,Como,Venezia,,
2025-03-08,Parma,Torino,,
2025-03-08,Lecce,Milan,,
2025-03-08,Inter,Monza,,
2025-03-09,Verona,Bologna,,
2025-03-09,Napoli,Fiorentina,,
2025-03-09,Empoli,Roma,,
2025-03-09,Juventus,Atalanta,,
2025-03-10,Lazio,Udinese,,
2025-03-14,Genoa,Lecce,,
2025-03-15,Monza,Parma,,
2025-03-15,Udinese,Verona,,
2025-03-15,Milan,Como,,
2025-03-15,Torino,Empoli,,
2025-03-16,Venezia,Napoli,,
2025-03-16,Bologna,Lazio,,
2025-03-16,Roma,Cagliari,,
2025-03-16,Fiorentina,Juventus,,
2025-03-16,Atalanta,Inter,,
2025-03-29,Como,Empoli,,
2025-03-29,Venezia,Bologna,,
2025-03-29,Juventus,Genoa,,
2025-03-29,Lecce,Roma,,
2025-03-30,Cagliari,Monza,,
2025-03-30,Fiorentina,Atalanta,,
2025-03-30,Inter,Udinese,,
2025-03-30,Napoli,Milan,,
2025-03-31,Verona,Parma,,
2025-03-31,Lazio,Torino,,
2025-04-04,Genoa,Udinese,,
2025-04-05,Monza,Como,,
2025-04-05,Parma,Inter,,
2025-04-05,Milan,Fiorentina,,
2025-04-06,Lecce,Venezia,,
2025-04-06,Empoli,Cagliari,,
2025-04-06,Torino,Verona,,
2025-04-06,Atalanta,Lazio,,
2025-04-06,Roma,Juventus,,
2025-04-07,Bologna,Napoli,,
2025-04-11,Udinese,Milan,,
2025-04-12,Venezia,Monza,,
2025-04-12,Inter,Cagliari,,
2025-04-12,Juventus,Lecce,,
2025-04-13,Atalanta,Bologna,,
2025-04-13,Fiorentina,Parma,,
2025-04-13,Verona,Genoa,,
2025-04-13,Como,Torino,,
2025-04-13,Lazio,Roma,,
2025-04-14,Napoli,Empoli,,
2025-04-19,Lecce,Como,,
2025-04-19,Monza,Napoli,,
2025-04-19,Roma,Verona,,
2025-04-20,Empoli,Venezia,,
2025-04-20,Bologna,Inter,,
2025-04-20,Milan,Atalanta,,
2025-04-23,Cagliari,Fiorentina,,
2025-04-23,Genoa,Lazio,,
2025-04-23,Parma,Juventus,,
2025-04-23,Torino,Udinese,,
2025-04-27,Como,Genoa,,
2025-04-27,Venezia,Milan,,
2025-04-27,Fiorentina,Empoli,,
2025-04-27,Inter,Roma,,
2025-04-27,Juventus,Monza,,
2025-04-27,Atalanta,Lecce,,
2025-04-27,Napoli,Torino,,
2025-04-28,Udinese,Bologna,,
2025-04-28,Verona,Cagliari,,
2025-04-28,Lazio,Parma,,
2025-05-02,Torino,Venezia,,
2025-05-03,Cagliari,Udinese,,
2025-05-03,Parma,Como,,
2025-05-03,Lecce,Napoli,,
2025-05-03,Inter,Verona,,
2025-05-04,Empoli,Lazio,,
2025-05-04,Monza,Atalanta,,
2025-05-04,Roma,Fiorentina,,
2025-05-04,Bologna,Juventus,,
2025-05-05,Genoa,Milan,,
2025-05-09,Milan,Bologna,,
2025-05-10,Como,Cagliari,,
2025-05-10,Lazio,Juventus,,
2025-05-10,Empoli,Parma,,
2025-05-11,Udinese,Monza,,
2025-05-11,Verona,Lecce,,
2025-05-11,Torino,Inter,,
2025-05-11,Napoli,Genoa,,
2025-05-12,Venezia,Fiorentina,,
2025-05-12,Atalanta,Roma,,
2025-05-17,Genoa,Atalanta,,
2025-05-18,Cagliari,Venezia,,
2025-05-18,Fiorentina,Bologna,,
2025-05-18,Verona,Como,,
2025-05-18,Inter,Lazio,,
2025-05-18,Juventus,Udinese,,
2025-05-18,Lecce,Torino,,
2025-05-18,Monza,Empoli,,
2025-05-18,Parma,Napoli,,
2025-05-18,Roma,Milan,,
2025-05-23,Como,Inter,,
2025-05-23,Napoli,Cagliari,,
2025-05-24,Bologna,Genoa,,
2025-05-24,Milan,Monza,,
2025-05-25,Atalanta,Parma,,
2025-05-25,Empoli,Verona,,
2025-05-25,Lazio,Lecce,,
2025-05-25,Torino,Roma,,
2025-05-25,Udinese,Fiorentina,,
2025-05-25,Venezia,Juventus,,
